checkpoint,model,exercise,target,seed,criterion,criterion_name,target_bit,perturbation,n_test,n_mapped_joints,context_pressure,baseline_accuracy,baseline_correct_confidence,mapped_confidence_drop,random_confidence_drop,relative_evidence_sensitivity,random_drop_sd,mapped_spillover,split_offset
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,0,Feet Out 30 F,1,zero,52,10,43,0.6923076923076923,0.6441106796264648,-0.24648350477218628,-0.009688839316368103,-0.23679466545581818,0.10769778490066528,0.0,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,0,Feet Out 30 F,1,temporal_mean,52,10,43,0.6923076923076923,0.6441106796264648,0.2504558861255646,0.05430104210972786,0.19615484774112701,0.07026925683021545,0.0,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,1,Whole Feet Flat On the Floor (1) L,0,zero,52,8,0,0.8461538461538461,0.8262156844139099,-0.09638616442680359,0.14049988985061646,-0.23688605427742004,0.2607171833515167,0.18364767730236053,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,52,8,0,0.8461538461538461,0.8262156844139099,-0.013637050054967403,0.0064375861547887325,-0.02007463574409485,0.027548421174287796,0.07933679223060608,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,2,Bend Hips and Knees Simultaniously (1) L,0,zero,52,8,15,0.5384615384615384,0.57573401927948,0.4474685490131378,0.05970350280404091,0.3877650499343872,0.21964611113071442,0.15827928483486176,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,52,8,15,0.5384615384615384,0.57573401927948,-0.10877414047718048,-0.03585255891084671,-0.07292158156633377,0.03254039213061333,0.08110450208187103,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,3,Hips backwards (1) L,0,zero,52,8,26,0.5384615384615384,0.5509185791015625,-0.22141863405704498,0.12701629102230072,-0.3484349250793457,0.2906699478626251,0.19174213707447052,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,3,Hips backwards (1) L,0,temporal_mean,52,8,26,0.5384615384615384,0.5509185791015625,-0.10827144980430603,-0.01596308872103691,-0.09230835735797882,0.023955553770065308,0.08196160942316055,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,4,Lower back neural (1) L,0,zero,52,6,0,0.8653846153846154,0.7619538903236389,-0.15400226414203644,-0.003846624167636037,-0.15015563368797302,0.12254911661148071,0.22721879184246063,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,4,Lower back neural (1) L,0,temporal_mean,52,6,0,0.8653846153846154,0.7619538903236389,0.09549188613891602,0.018116062507033348,0.07737582176923752,0.050580110400915146,0.050603725016117096,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,5,Hips are lower than knees level (1 point) L,1,zero,52,6,1,0.6538461538461539,0.5723317861557007,-0.2427293211221695,0.033143218606710434,-0.27587252855300903,0.07190555334091187,0.21863359212875366,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s123.pt,fact,squat,100001,123,5,Hips are lower than knees level (1 point) L,1,temporal_mean,52,6,1,0.6538461538461539,0.5723317861557007,-0.08258692175149918,-0.029971633106470108,-0.05261528864502907,0.03502775356173515,0.061552729457616806,17
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,0,Feet Out 30 F,1,zero,52,10,38,0.4230769230769231,0.4401434361934662,-0.4198867082595825,-0.08816113322973251,-0.3317255675792694,0.23061153292655945,0.0,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,0,Feet Out 30 F,1,temporal_mean,52,10,38,0.4230769230769231,0.4401434361934662,0.05782749503850937,0.0049448804929852486,0.052882615476846695,0.12036078423261642,0.0,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,1,Whole Feet Flat On the Floor (1) L,0,zero,52,8,0,0.75,0.7538422346115112,-0.2292347103357315,0.02821199595928192,-0.2574467062950134,0.149727001786232,0.22032912075519562,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,52,8,0,0.75,0.7538422346115112,0.08274774253368378,0.02689814381301403,0.0558495968580246,0.025124328210949898,0.12885689735412598,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,2,Bend Hips and Knees Simultaniously (1) L,0,zero,52,8,20,0.7692307692307693,0.7318610548973083,0.10158883780241013,0.010582421906292439,0.09100641310214996,0.19133520126342773,0.22065551578998566,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,52,8,20,0.7692307692307693,0.7318610548973083,-0.1513960212469101,-0.03938991576433182,-0.11200610548257828,0.09691549092531204,0.14867714047431946,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,3,Hips backwards (1) L,0,zero,52,8,32,0.5384615384615384,0.5602012872695923,-0.3994706869125366,-0.0022888241801410913,-0.3971818685531616,0.34603622555732727,0.23041805624961853,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,3,Hips backwards (1) L,0,temporal_mean,52,8,32,0.5384615384615384,0.5602012872695923,0.033687055110931396,0.027870547026395798,0.005816508084535599,0.05878434330224991,0.1569712907075882,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,4,Lower back neural (1) L,0,zero,52,6,5,0.7307692307692307,0.7263405323028564,-0.13704270124435425,-0.016863571479916573,-0.12017913162708282,0.1332768201828003,0.2924202084541321,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,4,Lower back neural (1) L,0,temporal_mean,52,6,5,0.7307692307692307,0.7263405323028564,0.21626728773117065,0.010710096918046474,0.2055571973323822,0.08979383111000061,0.0599978007376194,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,5,Hips are lower than knees level (1 point) L,1,zero,52,6,1,0.9230769230769231,0.7886228561401367,-0.0016763565363362432,0.02352500520646572,-0.025201361626386642,0.11108700931072235,0.2605152428150177,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s42.pt,fact,squat,100001,42,5,Hips are lower than knees level (1 point) L,1,temporal_mean,52,6,1,0.9230769230769231,0.7886228561401367,0.10771191120147705,0.013766028918325901,0.09394588321447372,0.03187477961182594,0.11408472806215286,53
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,0,Feet Out 30 F,1,zero,52,10,46,0.8269230769230769,0.7724672555923462,-0.14674319326877594,0.0072410013526678085,-0.1539841890335083,0.11447462439537048,0.0,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,0,Feet Out 30 F,1,temporal_mean,52,10,46,0.8269230769230769,0.7724672555923462,0.29397571086883545,0.08203372359275818,0.21194198727607727,0.0532364696264267,0.0,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,1,Whole Feet Flat On the Floor (1) L,0,zero,52,8,0,0.8653846153846154,0.8762050867080688,-0.09866143763065338,0.05015230551362038,-0.14881373941898346,0.16067835688591003,0.2360391616821289,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,52,8,0,0.8653846153846154,0.8762050867080688,-0.04448380693793297,-0.003211183473467827,-0.04127262532711029,0.01768818497657776,0.10944239050149918,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,2,Bend Hips and Knees Simultaniously (1) L,0,zero,52,8,20,0.75,0.7623717188835144,0.48354223370552063,0.08711103349924088,0.39643120765686035,0.22634267807006836,0.16039901971817017,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,52,8,20,0.75,0.7623717188835144,-0.1852668970823288,-0.05282608047127724,-0.13244082033634186,0.11845524609088898,0.08523954451084137,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,3,Hips backwards (1) L,0,zero,52,8,31,0.6346153846153846,0.6150306463241577,-0.33889663219451904,0.09882599860429764,-0.4377226233482361,0.31182125210762024,0.20737974345684052,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,3,Hips backwards (1) L,0,temporal_mean,52,8,31,0.6346153846153846,0.6150306463241577,0.08598630130290985,0.03671407327055931,0.04927222803235054,0.055035997182130814,0.08633299171924591,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,4,Lower back neural (1) L,0,zero,52,6,0,1.0,0.9189290404319763,0.01319589652121067,0.08306141197681427,-0.06986551731824875,0.12927639484405518,0.20305490493774414,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,4,Lower back neural (1) L,0,temporal_mean,52,6,0,1.0,0.9189290404319763,0.06187502294778824,0.011962629854679108,0.04991239309310913,0.013082567602396011,0.07799634337425232,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,5,Hips are lower than knees level (1 point) L,1,zero,52,6,1,0.8846153846153846,0.7580268383026123,0.17482227087020874,0.04056575521826744,0.134256511926651,0.12409886717796326,0.23078380525112152,9
results/context_evidence/v2/checkpoints\fact_squat_100001_s7.pt,fact,squat,100001,7,5,Hips are lower than knees level (1 point) L,1,temporal_mean,52,6,1,0.8846153846153846,0.7580268383026123,0.14742854237556458,0.012022697366774082,0.13540583848953247,0.01809857226908207,0.08638574182987213,9
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,0,Feet Out 30 F,1,zero,36,10,18,0.8333333333333334,0.7825042605400085,-0.13299483060836792,0.013929953798651695,-0.14692477881908417,0.13480526208877563,0.0,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,0,Feet Out 30 F,1,temporal_mean,36,10,18,0.8333333333333334,0.7825042605400085,0.15410412847995758,0.012748923152685165,0.14135520160198212,0.05777168646454811,0.0,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,1,Whole Feet Flat On the Floor (1) L,0,zero,36,8,0,0.5,0.5130860209465027,-0.40449756383895874,0.025884289294481277,-0.4303818643093109,0.29521918296813965,0.24209332466125488,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,36,8,0,0.5,0.5130860209465027,-0.3012482523918152,-0.06239710748195648,-0.2388511449098587,0.14136561751365662,0.14467832446098328,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,2,Bend Hips and Knees Simultaniously (1) L,0,zero,36,8,0,0.5277777777777778,0.576850414276123,-0.18171747028827667,-0.010762731544673443,-0.17095473408699036,0.09893406927585602,0.27268537878990173,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,36,8,0,0.5277777777777778,0.576850414276123,-0.155601367354393,-0.04611934721469879,-0.10948202013969421,0.04037759453058243,0.18357142806053162,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,3,Hips backwards (1) L,1,zero,36,8,42,0.6944444444444444,0.6450875997543335,0.6138765811920166,0.02367810346186161,0.5901984572410583,0.34725260734558105,0.21184442937374115,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,3,Hips backwards (1) L,1,temporal_mean,36,8,42,0.6944444444444444,0.6450875997543335,0.34082546830177307,0.10974837094545364,0.23107710480690002,0.11274411529302597,0.147183358669281,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,4,Lower back neural (1) L,0,zero,36,6,0,0.8611111111111112,0.7790687084197998,-0.03047941066324711,-0.010293281637132168,-0.020186129957437515,0.05862189456820488,0.36595848202705383,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,4,Lower back neural (1) L,0,temporal_mean,36,6,0,0.8611111111111112,0.7790687084197998,-0.012777079828083515,-0.013174379244446754,0.0003972994163632393,0.029591692611575127,0.16940011084079742,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,5,Hips are lower than knees level (1 point) L,1,zero,36,6,0,0.9166666666666666,0.7832327485084534,0.020699938759207726,0.04951439052820206,-0.02881445176899433,0.08075576275587082,0.3026030659675598,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s123.pt,fact,squat,100101,123,5,Hips are lower than knees level (1 point) L,1,temporal_mean,36,6,0,0.9166666666666666,0.7832327485084534,0.12618793547153473,0.009203306399285793,0.11698462814092636,0.050407204777002335,0.16416820883750916,22
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,0,Feet Out 30 F,1,zero,36,10,18,0.8055555555555556,0.7192889451980591,-0.10599933564662933,0.014466340653598309,-0.12046567350625992,0.11000218987464905,0.0,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,0,Feet Out 30 F,1,temporal_mean,36,10,18,0.8055555555555556,0.7192889451980591,0.15939204394817352,0.0419466607272625,0.11744537949562073,0.03810325637459755,0.0,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,1,Whole Feet Flat On the Floor (1) L,0,zero,36,8,0,0.6666666666666666,0.6238361597061157,-0.06452423334121704,0.08403469622135162,-0.14855892956256866,0.24466043710708618,0.194296732544899,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,36,8,0,0.6666666666666666,0.6238361597061157,-0.0801980197429657,-0.018680306151509285,-0.06151771545410156,0.04402865096926689,0.10229231417179108,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,2,Bend Hips and Knees Simultaniously (1) L,0,zero,36,8,0,0.5,0.5351290106773376,-0.3648868799209595,0.023000098764896393,-0.38788697123527527,0.18896016478538513,0.1764657199382782,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,2,Bend Hips and Knees Simultaniously (1) L,0,temporal_mean,36,8,0,0.5,0.5351290106773376,-0.25767385959625244,-0.11244532465934753,-0.1452285349369049,0.12111836671829224,0.0729745551943779,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,3,Hips backwards (1) L,1,zero,36,8,45,0.6111111111111112,0.547396719455719,0.10711757838726044,0.0017778057372197509,0.10533977299928665,0.27783894538879395,0.18626073002815247,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,3,Hips backwards (1) L,1,temporal_mean,36,8,45,0.6111111111111112,0.547396719455719,0.12155355513095856,0.029906703159213066,0.09164685010910034,0.039679884910583496,0.09520669281482697,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,4,Lower back neural (1) L,0,zero,36,6,0,1.0,0.8313696384429932,0.13533343374729156,0.04203828424215317,0.0932951495051384,0.05866774916648865,0.27942126989364624,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,4,Lower back neural (1) L,0,temporal_mean,36,6,0,1.0,0.8313696384429932,0.02097889967262745,0.002135468879714608,0.018843431025743484,0.003839520737528801,0.10313141345977783,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,5,Hips are lower than knees level (1 point) L,1,zero,36,6,0,0.7222222222222222,0.5738340020179749,0.036717262119054794,-0.02287904918193817,0.059596311300992966,0.168463334441185,0.1676783263683319,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s42.pt,fact,squat,100101,42,5,Hips are lower than knees level (1 point) L,1,temporal_mean,36,6,0,0.7222222222222222,0.5738340020179749,0.010490451008081436,-0.0125298285856843,0.02302027866244316,0.046900004148483276,0.11129409074783325,54
results/context_evidence/v2/checkpoints\fact_squat_100101_s7.pt,fact,squat,100101,7,0,Feet Out 30 F,1,zero,36,10,15,0.8055555555555556,0.789181649684906,-0.12157133966684341,0.024234751239418983,-0.14580608904361725,0.128745436668396,0.0,11
results/context_evidence/v2/checkpoints\fact_squat_100101_s7.pt,fact,squat,100101,7,0,Feet Out 30 F,1,temporal_mean,36,10,15,0.8055555555555556,0.789181649684906,-0.06591691076755524,-0.026387201622128487,-0.0395297110080719,0.09472689032554626,0.0,11
results/context_evidence/v2/checkpoints\fact_squat_100101_s7.pt,fact,squat,100101,7,1,Whole Feet Flat On the Floor (1) L,0,zero,36,8,1,0.7777777777777778,0.696099579334259,-0.0005698170862160623,-0.019144613295793533,0.018574796617031097,0.19253014028072357,0.18274524807929993,11
results/context_evidence/v2/checkpoints\fact_squat_100101_s7.pt,fact,squat,100101,7,1,Whole Feet Flat On the Floor (1) L,0,temporal_mean,36,8,1,0.7777777777777778,0.696099579334259,-0.11527431011199951,-0.03756009414792061,-0.0777142196893692,0.05089222639799118,0.10738728940486908,11
results/context_evidence/v2/checkpoints\fact_squat_100101_s7.pt,fact,squat,100101,7,2,Bend Hips and Knees Simultaniously (1) L,0,zero,36,8,0,0.7777777777777778,0.7511534094810486,-0.22059649229049683,0.047351397573947906,-0.26794788241386414,0.23081938922405243,0.22023510932922363,11
