model,exercise,target,condition,metric,value
tcn,cpr,0000000001000,unseen,micro_f1,0.14814814814814814
tcn,cpr,0000000001001,seen,bit_accuracy,0.8153846153846155
tcn,cpr,0000000001001,seen,exact_match,0.06666666666666667
tcn,cpr,0000000001001,seen,macro_f1,0.10012210012210011
tcn,cpr,0000000001001,seen,micro_f1,0.5094017094017094
tcn,cpr,0000000001001,unseen,bit_accuracy,0.7153846153846154
tcn,cpr,0000000001001,unseen,exact_match,0.0
tcn,cpr,0000000001001,unseen,macro_f1,0.06552706552706551
tcn,cpr,0000000001001,unseen,micro_f1,0.24525961368066632
tcn,cpr,0000000001010,seen,bit_accuracy,0.7794871794871795
tcn,cpr,0000000001010,seen,exact_match,0.0
tcn,cpr,0000000001010,seen,macro_f1,0.1108058608058608
tcn,cpr,0000000001010,seen,micro_f1,0.5114699792960663
tcn,cpr,0000000001010,unseen,bit_accuracy,0.7205128205128205
tcn,cpr,0000000001010,unseen,exact_match,0.0
tcn,cpr,0000000001010,unseen,macro_f1,0.099002849002849
tcn,cpr,0000000001010,unseen,micro_f1,0.4013235806339255
tcn,cpr,0000000001100,seen,bit_accuracy,0.8307692307692308
tcn,cpr,0000000001100,seen,exact_match,0.06666666666666667
tcn,cpr,0000000001100,seen,macro_f1,0.1343101343101343
tcn,cpr,0000000001100,seen,micro_f1,0.6124999999999999
tcn,cpr,0000000001100,unseen,bit_accuracy,0.9076923076923077
tcn,cpr,0000000001100,unseen,exact_match,0.3333333333333333
tcn,cpr,0000000001100,unseen,macro_f1,0.13675213675213674
tcn,cpr,0000000001100,unseen,micro_f1,0.7541599570585077
tcn,cpr,0000000010000,seen,bit_accuracy,0.8512820512820513
tcn,cpr,0000000010000,seen,exact_match,0.09999999999999999
tcn,cpr,0000000010000,seen,macro_f1,0.04843304843304843
tcn,cpr,0000000010000,seen,micro_f1,0.3790356394129979
tcn,cpr,0000000010000,unseen,bit_accuracy,0.8641025641025641
tcn,cpr,0000000010000,unseen,exact_match,0.18333333333333335
tcn,cpr,0000000010000,unseen,macro_f1,0.047619047619047616
tcn,cpr,0000000010000,unseen,micro_f1,0.4380952380952381
tcn,cpr,0000000010100,seen,bit_accuracy,0.8487179487179487
tcn,cpr,0000000010100,seen,exact_match,0.20000000000000004
tcn,cpr,0000000010100,seen,macro_f1,0.10968660968660969
tcn,cpr,0000000010100,seen,micro_f1,0.5648148148148148
tcn,cpr,0000000010100,unseen,bit_accuracy,0.7564102564102564
tcn,cpr,0000000010100,unseen,exact_match,0.0
tcn,cpr,0000000010100,unseen,macro_f1,0.07661782661782661
tcn,cpr,0000000010100,unseen,micro_f1,0.3392592592592592
tcn,cpr,0000000011000,seen,bit_accuracy,0.8564102564102565
tcn,cpr,0000000011000,seen,exact_match,0.0
tcn,cpr,0000000011000,seen,macro_f1,0.11111111111111112
tcn,cpr,0000000011000,seen,micro_f1,0.5922136970730322
tcn,cpr,0000000011000,unseen,bit_accuracy,0.8564102564102564
tcn,cpr,0000000011000,unseen,exact_match,0.0
tcn,cpr,0000000011000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000011000,unseen,micro_f1,0.5185185185185185
tcn,cpr,0000000100000,seen,bit_accuracy,0.9384615384615386
tcn,cpr,0000000100000,seen,exact_match,0.3666666666666667
tcn,cpr,0000000100000,seen,macro_f1,0.07692307692307693
tcn,cpr,0000000100000,seen,micro_f1,0.7335858585858586
tcn,cpr,0000000100000,unseen,bit_accuracy,0.8205128205128206
tcn,cpr,0000000100000,unseen,exact_match,0.0
tcn,cpr,0000000100000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000100000,unseen,micro_f1,0.46467749693556143
tcn,cpr,0000000100001,seen,bit_accuracy,0.8333333333333334
tcn,cpr,0000000100001,seen,exact_match,0.0
tcn,cpr,0000000100001,seen,macro_f1,0.09615384615384615
tcn,cpr,0000000100001,seen,micro_f1,0.5249597423510467
tcn,cpr,0000000100001,unseen,bit_accuracy,0.7999999999999999
tcn,cpr,0000000100001,unseen,exact_match,0.0
tcn,cpr,0000000100001,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000100001,unseen,micro_f1,0.4388888888888889
tcn,cpr,0000000100010,seen,bit_accuracy,0.7974358974358974
tcn,cpr,0000000100010,seen,exact_match,0.0
tcn,cpr,0000000100010,seen,macro_f1,0.07692307692307693
tcn,cpr,0000000100010,seen,micro_f1,0.4452861952861953
tcn,cpr,0000000100010,unseen,bit_accuracy,0.7512820512820513
tcn,cpr,0000000100010,unseen,exact_match,0.0
tcn,cpr,0000000100010,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000100010,unseen,micro_f1,0.3974358974358974
tcn,cpr,0000000100100,seen,bit_accuracy,0.7897435897435897
tcn,cpr,0000000100100,seen,exact_match,0.0
tcn,cpr,0000000100100,seen,macro_f1,0.09615384615384615
tcn,cpr,0000000100100,seen,micro_f1,0.46666666666666673
tcn,cpr,0000000100100,unseen,bit_accuracy,0.7307692307692308
tcn,cpr,0000000100100,unseen,exact_match,0.0
tcn,cpr,0000000100100,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000100100,unseen,micro_f1,0.3996526349467526
tcn,cpr,0000000101000,seen,bit_accuracy,0.7743589743589744
tcn,cpr,0000000101000,seen,exact_match,0.0
tcn,cpr,0000000101000,seen,macro_f1,0.07692307692307693
tcn,cpr,0000000101000,seen,micro_f1,0.40830527497194163
tcn,cpr,0000000101000,unseen,bit_accuracy,0.764102564102564
tcn,cpr,0000000101000,unseen,exact_match,0.0
tcn,cpr,0000000101000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000101000,unseen,micro_f1,0.41293859649122805
tcn,cpr,0000000110000,seen,bit_accuracy,0.8256410256410257
tcn,cpr,0000000110000,seen,exact_match,0.19999999999999998
tcn,cpr,0000000110000,seen,macro_f1,0.11436711436711437
tcn,cpr,0000000110000,seen,micro_f1,0.5905982905982906
tcn,cpr,0000000110000,unseen,bit_accuracy,0.7025641025641026
tcn,cpr,0000000110000,unseen,exact_match,0.0
tcn,cpr,0000000110000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000000110000,unseen,micro_f1,0.3469000135666802
tcn,cpr,0000001000000,seen,bit_accuracy,0.9679487179487181
tcn,cpr,0000001000000,seen,exact_match,0.7166666666666667
tcn,cpr,0000001000000,seen,macro_f1,0.07692307692307693
tcn,cpr,0000001000000,seen,micro_f1,0.8491771063620731
tcn,cpr,0000001000000,unseen,bit_accuracy,0.8705128205128205
tcn,cpr,0000001000000,unseen,exact_match,0.18333333333333335
tcn,cpr,0000001000000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000001000000,unseen,micro_f1,0.5833333333333334
tcn,cpr,0000001000001,seen,bit_accuracy,0.8615384615384616
tcn,cpr,0000001000001,seen,exact_match,0.20000000000000004
tcn,cpr,0000001000001,seen,macro_f1,0.13034188034188035
tcn,cpr,0000001000001,seen,micro_f1,0.6549707602339181
tcn,cpr,0000001000001,unseen,bit_accuracy,0.8153846153846155
tcn,cpr,0000001000001,unseen,exact_match,0.0
tcn,cpr,0000001000001,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000001000001,unseen,micro_f1,0.4634460547504025
tcn,cpr,0000001000010,seen,bit_accuracy,0.8615384615384616
tcn,cpr,0000001000010,seen,exact_match,0.06666666666666667
tcn,cpr,0000001000010,seen,macro_f1,0.10012210012210011
tcn,cpr,0000001000010,seen,micro_f1,0.5692640692640693
tcn,cpr,0000001000010,unseen,bit_accuracy,0.8461538461538461
tcn,cpr,0000001000010,unseen,exact_match,0.0
tcn,cpr,0000001000010,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000001000010,unseen,micro_f1,0.5308641975308642
tcn,cpr,0000001000100,seen,bit_accuracy,0.8307692307692308
tcn,cpr,0000001000100,seen,exact_match,0.06666666666666667
tcn,cpr,0000001000100,seen,macro_f1,0.09157509157509158
tcn,cpr,0000001000100,seen,micro_f1,0.5142857142857142
tcn,cpr,0000001000100,unseen,bit_accuracy,0.7897435897435897
tcn,cpr,0000001000100,unseen,exact_match,0.0
tcn,cpr,0000001000100,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000001000100,unseen,micro_f1,0.42820512820512824
tcn,cpr,0000001001000,seen,bit_accuracy,0.7692307692307693
tcn,cpr,0000001001000,seen,exact_match,0.0
tcn,cpr,0000001001000,seen,macro_f1,0.07692307692307693
tcn,cpr,0000001001000,seen,micro_f1,0.4000000000000001
tcn,cpr,0000001001000,unseen,bit_accuracy,0.7974358974358974
tcn,cpr,0000001001000,unseen,exact_match,0.0
tcn,cpr,0000001001000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000001001000,unseen,micro_f1,0.43196457326892107
tcn,cpr,0000001010000,seen,bit_accuracy,0.9384615384615383
tcn,cpr,0000001010000,seen,exact_match,0.4666666666666666
tcn,cpr,0000001010000,seen,macro_f1,0.13644688644688643
tcn,cpr,0000001010000,seen,micro_f1,0.8090909090909091
tcn,cpr,0000001010000,unseen,bit_accuracy,0.8461538461538461
tcn,cpr,0000001010000,unseen,exact_match,0.0
tcn,cpr,0000001010000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000001010000,unseen,micro_f1,0.5
tcn,cpr,0000010000000,seen,bit_accuracy,0.8038461538461538
tcn,cpr,0000010000000,seen,exact_match,0.0
tcn,cpr,0000010000000,seen,macro_f1,0.040293040293040296
tcn,cpr,0000010000000,seen,micro_f1,0.23777777777777778
tcn,cpr,0000010000000,unseen,bit_accuracy,0.7551282051282051
tcn,cpr,0000010000000,unseen,exact_match,0.0
tcn,cpr,0000010000000,unseen,macro_f1,0.051812555260831124
tcn,cpr,0000010000000,unseen,micro_f1,0.2483019684187757
tcn,cpr,0000010000010,seen,bit_accuracy,0.8435897435897436
tcn,cpr,0000010000010,seen,exact_match,0.0
tcn,cpr,0000010000010,seen,macro_f1,0.08547008547008546
tcn,cpr,0000010000010,seen,micro_f1,0.5171428571428571
tcn,cpr,0000010000010,unseen,bit_accuracy,0.7487179487179487
tcn,cpr,0000010000010,unseen,exact_match,0.0
tcn,cpr,0000010000010,unseen,macro_f1,0.07051282051282053
tcn,cpr,0000010000010,unseen,micro_f1,0.3452380952380952
tcn,cpr,0000010000100,seen,bit_accuracy,0.8948717948717949
tcn,cpr,0000010000100,seen,exact_match,0.13333333333333333
tcn,cpr,0000010000100,seen,macro_f1,0.11609686609686609
tcn,cpr,0000010000100,seen,micro_f1,0.6706349206349206
tcn,cpr,0000010000100,unseen,bit_accuracy,0.8282051282051283
tcn,cpr,0000010000100,unseen,exact_match,0.0
tcn,cpr,0000010000100,unseen,macro_f1,0.08547008547008546
tcn,cpr,0000010000100,unseen,micro_f1,0.5095238095238095
tcn,cpr,0000010001000,seen,bit_accuracy,0.8358974358974359
tcn,cpr,0000010001000,seen,exact_match,0.0
tcn,cpr,0000010001000,seen,macro_f1,0.1217948717948718
tcn,cpr,0000010001000,seen,micro_f1,0.5889947089947091
tcn,cpr,0000010001000,unseen,bit_accuracy,0.817948717948718
tcn,cpr,0000010001000,unseen,exact_match,0.0
tcn,cpr,0000010001000,unseen,macro_f1,0.09971509971509972
tcn,cpr,0000010001000,unseen,micro_f1,0.4987789987789988
tcn,cpr,0000010010000,seen,bit_accuracy,0.8461538461538461
tcn,cpr,0000010010000,seen,exact_match,0.0
tcn,cpr,0000010010000,seen,macro_f1,0.10826210826210826
tcn,cpr,0000010010000,seen,micro_f1,0.5642857142857143
tcn,cpr,0000010010000,unseen,bit_accuracy,0.8205128205128206
tcn,cpr,0000010010000,unseen,exact_match,0.06666666666666667
tcn,cpr,0000010010000,unseen,macro_f1,0.1043956043956044
tcn,cpr,0000010010000,unseen,micro_f1,0.5146464646464647
tcn,cpr,0000010100000,seen,bit_accuracy,0.8692307692307693
tcn,cpr,0000010100000,seen,exact_match,0.06666666666666667
tcn,cpr,0000010100000,seen,macro_f1,0.1282051282051282
tcn,cpr,0000010100000,seen,micro_f1,0.6421356421356421
tcn,cpr,0000010100000,unseen,bit_accuracy,0.7538461538461538
tcn,cpr,0000010100000,unseen,exact_match,0.0
tcn,cpr,0000010100000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000010100000,unseen,micro_f1,0.41375661375661377
tcn,cpr,0000011000000,seen,bit_accuracy,0.8435897435897436
tcn,cpr,0000011000000,seen,exact_match,0.0
tcn,cpr,0000011000000,seen,macro_f1,0.09971509971509972
tcn,cpr,0000011000000,seen,micro_f1,0.5506912442396313
tcn,cpr,0000011000000,unseen,bit_accuracy,0.8666666666666667
tcn,cpr,0000011000000,unseen,exact_match,0.0
tcn,cpr,0000011000000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000011000000,unseen,micro_f1,0.5416666666666666
tcn,cpr,0000100000000,seen,bit_accuracy,0.9051282051282051
tcn,cpr,0000100000000,seen,exact_match,0.03333333333333333
tcn,cpr,0000100000000,seen,macro_f1,0.07692307692307693
tcn,cpr,0000100000000,seen,micro_f1,0.6203208556149732
tcn,cpr,0000100000000,unseen,bit_accuracy,0.8141025641025642
tcn,cpr,0000100000000,unseen,exact_match,0.0
tcn,cpr,0000100000000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000100000000,unseen,micro_f1,0.466966966966967
tcn,cpr,0000100000001,seen,bit_accuracy,0.9282051282051281
tcn,cpr,0000100000001,seen,exact_match,0.4000000000000001
tcn,cpr,0000100000001,seen,macro_f1,0.12820512820512822
tcn,cpr,0000100000001,seen,micro_f1,0.7739820565907523
tcn,cpr,0000100000001,unseen,bit_accuracy,0.8282051282051283
tcn,cpr,0000100000001,unseen,exact_match,0.0
tcn,cpr,0000100000001,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000100000001,unseen,micro_f1,0.4735449735449735
tcn,cpr,0000100000100,seen,bit_accuracy,0.8897435897435898
tcn,cpr,0000100000100,seen,exact_match,0.13333333333333333
tcn,cpr,0000100000100,seen,macro_f1,0.12820512820512822
tcn,cpr,0000100000100,seen,micro_f1,0.6925925925925926
tcn,cpr,0000100000100,unseen,bit_accuracy,0.8025641025641027
tcn,cpr,0000100000100,unseen,exact_match,0.0
tcn,cpr,0000100000100,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000100000100,unseen,micro_f1,0.4402116402116402
tcn,cpr,0000100001000,seen,bit_accuracy,0.8256410256410257
tcn,cpr,0000100001000,seen,exact_match,0.0
tcn,cpr,0000100001000,seen,macro_f1,0.07692307692307693
tcn,cpr,0000100001000,seen,micro_f1,0.47724867724867726
tcn,cpr,0000100001000,unseen,bit_accuracy,0.7487179487179487
tcn,cpr,0000100001000,unseen,exact_match,0.0
tcn,cpr,0000100001000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0000100001000,unseen,micro_f1,0.38888888888888884
tcn,cpr,0000100010000,seen,bit_accuracy,0.8846153846153846
tcn,cpr,0000100010000,seen,exact_match,0.26666666666666666
tcn,cpr,0000100010000,seen,macro_f1,0.14000814000814002
tcn,cpr,0000100010000,seen,micro_f1,0.7111888111888112
tcn,cpr,0000100010000,unseen,bit_accuracy,0.8487179487179487
tcn,cpr,0000100010000,unseen,exact_match,0.0
tcn,cpr,0000100010000,unseen,macro_f1,0.10256410256410257
tcn,cpr,0000100010000,unseen,micro_f1,0.5606060606060607
tcn,cpr,0000100100000,seen,bit_accuracy,0.9102564102564102
tcn,cpr,0000100100000,seen,exact_match,0.6666666666666666
tcn,cpr,0000100100000,seen,macro_f1,0.12820512820512822
tcn,cpr,0000100100000,seen,micro_f1,0.787878787878788
tcn,cpr,0000100100000,unseen,bit_accuracy,0.8487179487179487
tcn,cpr,0000100100000,unseen,exact_match,0.0
tcn,cpr,0000100100000,unseen,macro_f1,0.09971509971509972
tcn,cpr,0000100100000,unseen,micro_f1,0.5686813186813187
tcn,cpr,0000101000000,seen,bit_accuracy,0.9743589743589745
tcn,cpr,0000101000000,seen,exact_match,0.6666666666666666
tcn,cpr,0000101000000,seen,macro_f1,0.15384615384615385
tcn,cpr,0000101000000,seen,micro_f1,0.9285714285714285
tcn,cpr,0000101000000,unseen,bit_accuracy,0.9333333333333332
tcn,cpr,0000101000000,unseen,exact_match,0.5333333333333333
tcn,cpr,0000101000000,unseen,macro_f1,0.12535612535612536
tcn,cpr,0000101000000,unseen,micro_f1,0.7841269841269841
tcn,cpr,0001000000000,seen,bit_accuracy,0.9243589743589743
tcn,cpr,0001000000000,seen,exact_match,0.3333333333333333
tcn,cpr,0001000000000,seen,macro_f1,0.055944055944055944
tcn,cpr,0001000000000,seen,micro_f1,0.5555972482801751
tcn,cpr,0001000000000,unseen,bit_accuracy,0.8974358974358975
tcn,cpr,0001000000000,unseen,exact_match,0.049999999999999996
tcn,cpr,0001000000000,unseen,macro_f1,0.05237452605873658
tcn,cpr,0001000000000,unseen,micro_f1,0.4523809523809524
tcn,cpr,0001000000001,seen,bit_accuracy,0.782051282051282
tcn,cpr,0001000000001,seen,exact_match,0.0
tcn,cpr,0001000000001,seen,macro_f1,0.10826210826210825
tcn,cpr,0001000000001,seen,micro_f1,0.5064102564102564
tcn,cpr,0001000000001,unseen,bit_accuracy,0.7410256410256411
tcn,cpr,0001000000001,unseen,exact_match,0.0
tcn,cpr,0001000000001,unseen,macro_f1,0.06837606837606837
tcn,cpr,0001000000001,unseen,micro_f1,0.32573599240265905
tcn,cpr,0001000000100,seen,bit_accuracy,0.735897435897436
tcn,cpr,0001000000100,seen,exact_match,0.0
tcn,cpr,0001000000100,seen,macro_f1,0.07692307692307693
tcn,cpr,0001000000100,seen,micro_f1,0.36948798328108673
tcn,cpr,0001000000100,unseen,bit_accuracy,0.8128205128205129
tcn,cpr,0001000000100,unseen,exact_match,0.0
tcn,cpr,0001000000100,unseen,macro_f1,0.07692307692307693
tcn,cpr,0001000000100,unseen,micro_f1,0.45180584311019095
tcn,cpr,0001000001000,seen,bit_accuracy,0.8743589743589744
tcn,cpr,0001000001000,seen,exact_match,0.06666666666666667
tcn,cpr,0001000001000,seen,macro_f1,0.1217948717948718
tcn,cpr,0001000001000,seen,micro_f1,0.6445824706694272
tcn,cpr,0001000001000,unseen,bit_accuracy,0.8256410256410257
tcn,cpr,0001000001000,unseen,exact_match,0.0
tcn,cpr,0001000001000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0001000001000,unseen,micro_f1,0.4775132275132275
tcn,cpr,0001000010000,seen,bit_accuracy,0.9179487179487179
tcn,cpr,0001000010000,seen,exact_match,0.6666666666666666
tcn,cpr,0001000010000,seen,macro_f1,0.12820512820512822
tcn,cpr,0001000010000,seen,micro_f1,0.7948717948717948
tcn,cpr,0001000010000,unseen,bit_accuracy,0.8384615384615385
tcn,cpr,0001000010000,unseen,exact_match,0.0
tcn,cpr,0001000010000,unseen,macro_f1,0.11436711436711437
tcn,cpr,0001000010000,unseen,micro_f1,0.5706912442396314
tcn,cpr,0001000100000,seen,bit_accuracy,0.9307692307692307
tcn,cpr,0001000100000,seen,exact_match,0.5666666666666667
tcn,cpr,0001000100000,seen,macro_f1,0.13888888888888887
tcn,cpr,0001000100000,seen,micro_f1,0.791919191919192
tcn,cpr,0001000100000,unseen,bit_accuracy,0.8076923076923078
tcn,cpr,0001000100000,unseen,exact_match,0.0
tcn,cpr,0001000100000,unseen,macro_f1,0.06837606837606837
tcn,cpr,0001000100000,unseen,micro_f1,0.41508004167850715
tcn,cpr,0001001000000,seen,bit_accuracy,0.9487179487179488
tcn,cpr,0001001000000,seen,exact_match,0.6666666666666666
tcn,cpr,0001001000000,seen,macro_f1,0.1452991452991453
tcn,cpr,0001001000000,seen,micro_f1,0.8666666666666667
tcn,cpr,0001001000000,unseen,bit_accuracy,0.8282051282051283
tcn,cpr,0001001000000,unseen,exact_match,0.0
tcn,cpr,0001001000000,unseen,macro_f1,0.07051282051282051
tcn,cpr,0001001000000,unseen,micro_f1,0.403615991851286
tcn,cpr,0001010000000,seen,bit_accuracy,0.7743589743589743
tcn,cpr,0001010000000,seen,exact_match,0.0
tcn,cpr,0001010000000,seen,macro_f1,0.07051282051282053
tcn,cpr,0001010000000,seen,micro_f1,0.3782051282051282
tcn,cpr,0001010000000,unseen,bit_accuracy,0.7230769230769232
tcn,cpr,0001010000000,unseen,exact_match,0.0
tcn,cpr,0001010000000,unseen,macro_f1,0.053418803418803416
tcn,cpr,0001010000000,unseen,micro_f1,0.2646176911544228
tcn,cpr,0001100000000,seen,bit_accuracy,0.8461538461538461
tcn,cpr,0001100000000,seen,exact_match,0.0
tcn,cpr,0001100000000,seen,macro_f1,0.11111111111111112
tcn,cpr,0001100000000,seen,micro_f1,0.5818181818181819
tcn,cpr,0001100000000,unseen,bit_accuracy,0.8641025641025641
tcn,cpr,0001100000000,unseen,exact_match,0.0
tcn,cpr,0001100000000,unseen,macro_f1,0.08516483516483515
tcn,cpr,0001100000000,unseen,micro_f1,0.5325814536340853
tcn,cpr,0010000000000,seen,bit_accuracy,0.9141025641025641
tcn,cpr,0010000000000,seen,exact_match,0.2333333333333333
tcn,cpr,0010000000000,seen,macro_f1,0.07051282051282053
tcn,cpr,0010000000000,seen,micro_f1,0.6351542177629134
tcn,cpr,0010000000000,unseen,bit_accuracy,0.8576923076923076
tcn,cpr,0010000000000,unseen,exact_match,0.06666666666666667
tcn,cpr,0010000000000,unseen,macro_f1,0.06495402131075756
tcn,cpr,0010000000000,unseen,micro_f1,0.45443510737628384
tcn,cpr,0010000000001,seen,bit_accuracy,0.8461538461538461
tcn,cpr,0010000000001,seen,exact_match,0.0
tcn,cpr,0010000000001,seen,macro_f1,0.11324786324786325
tcn,cpr,0010000000001,seen,micro_f1,0.5864197530864198
tcn,cpr,0010000000001,unseen,bit_accuracy,0.7692307692307692
tcn,cpr,0010000000001,unseen,exact_match,0.0
tcn,cpr,0010000000001,unseen,macro_f1,0.07692307692307693
tcn,cpr,0010000000001,unseen,micro_f1,0.41111111111111115
tcn,cpr,0010000000100,seen,bit_accuracy,0.7974358974358974
tcn,cpr,0010000000100,seen,exact_match,0.0
tcn,cpr,0010000000100,seen,macro_f1,0.08547008547008546
tcn,cpr,0010000000100,seen,micro_f1,0.45026631983153725
tcn,cpr,0010000000100,unseen,bit_accuracy,0.7769230769230769
tcn,cpr,0010000000100,unseen,exact_match,0.0
tcn,cpr,0010000000100,unseen,macro_f1,0.07692307692307693
tcn,cpr,0010000000100,unseen,micro_f1,0.41212330342765124
tcn,cpr,0010000001000,seen,bit_accuracy,0.8333333333333334
tcn,cpr,0010000001000,seen,exact_match,0.0
tcn,cpr,0010000001000,seen,macro_f1,0.10427350427350428
tcn,cpr,0010000001000,seen,micro_f1,0.5404040404040403
tcn,cpr,0010000001000,unseen,bit_accuracy,0.8115384615384617
tcn,cpr,0010000001000,unseen,exact_match,0.0
tcn,cpr,0010000001000,unseen,macro_f1,0.07692307692307693
tcn,cpr,0010000001000,unseen,micro_f1,0.4623878536922015
tcn,cpr,0010000010000,seen,bit_accuracy,0.8589743589743589
tcn,cpr,0010000010000,seen,exact_match,0.2333333333333333
tcn,cpr,0010000010000,seen,macro_f1,0.1172161172161172
tcn,cpr,0010000010000,seen,micro_f1,0.6243386243386243
tcn,cpr,0010000010000,unseen,bit_accuracy,0.7666666666666666
tcn,cpr,0010000010000,unseen,exact_match,0.0
tcn,cpr,0010000010000,unseen,macro_f1,0.07051282051282051
tcn,cpr,0010000010000,unseen,micro_f1,0.3412698412698412
tcn,cpr,0010000100000,seen,bit_accuracy,0.958974358974359
tcn,cpr,0010000100000,seen,exact_match,0.8666666666666667
tcn,cpr,0010000100000,seen,macro_f1,0.14743589743589744
tcn,cpr,0010000100000,seen,micro_f1,0.8888888888888888
tcn,cpr,0010000100000,unseen,bit_accuracy,0.8358974358974359
tcn,cpr,0010000100000,unseen,exact_match,0.06666666666666667
tcn,cpr,0010000100000,unseen,macro_f1,0.09442409442409443
tcn,cpr,0010000100000,unseen,micro_f1,0.508994708994709
tcn,cpr,0010001000000,seen,bit_accuracy,0.9256410256410256
tcn,cpr,0010001000000,seen,exact_match,0.3333333333333333
tcn,cpr,0010001000000,seen,macro_f1,0.1452991452991453
tcn,cpr,0010001000000,seen,micro_f1,0.8024691358024691
tcn,cpr,0010001000000,unseen,bit_accuracy,0.8461538461538461
tcn,cpr,0010001000000,unseen,exact_match,0.26666666666666666
tcn,cpr,0010001000000,unseen,macro_f1,0.09330484330484329
tcn,cpr,0010001000000,unseen,micro_f1,0.5333333333333333
tcn,cpr,0010010000000,seen,bit_accuracy,0.8025641025641027
tcn,cpr,0010010000000,seen,exact_match,0.0
tcn,cpr,0010010000000,seen,macro_f1,0.1047008547008547
tcn,cpr,0010010000000,seen,micro_f1,0.47698373035704367
tcn,cpr,0010010000000,unseen,bit_accuracy,0.7769230769230768
tcn,cpr,0010010000000,unseen,exact_match,0.0
tcn,cpr,0010010000000,unseen,macro_f1,0.06837606837606837
tcn,cpr,0010010000000,unseen,micro_f1,0.36447811447811446
tcn,cpr,0100000000000,seen,bit_accuracy,0.8551282051282051
tcn,cpr,0100000000000,seen,exact_match,0.03333333333333333
tcn,cpr,0100000000000,seen,macro_f1,0.032745032745032744
tcn,cpr,0100000000000,seen,micro_f1,0.22597701149425287
tcn,cpr,0100000000000,unseen,bit_accuracy,0.7653846153846153
tcn,cpr,0100000000000,unseen,exact_match,0.0
tcn,cpr,0100000000000,unseen,macro_f1,0.008547008547008546
tcn,cpr,0100000000000,unseen,micro_f1,0.04301075268817204
tcn,cpr,0100000000010,seen,bit_accuracy,0.8230769230769232
tcn,cpr,0100000000010,seen,exact_match,0.0
tcn,cpr,0100000000010,seen,macro_f1,0.13247863247863248
tcn,cpr,0100000000010,seen,micro_f1,0.5707070707070706
tcn,cpr,0100000000010,unseen,bit_accuracy,0.782051282051282
tcn,cpr,0100000000010,unseen,exact_match,0.0
tcn,cpr,0100000000010,unseen,macro_f1,0.09116809116809116
tcn,cpr,0100000000010,unseen,micro_f1,0.3726851851851852
tcn,cpr,0100000000100,seen,bit_accuracy,0.7692307692307693
tcn,cpr,0100000000100,seen,exact_match,0.0
tcn,cpr,0100000000100,seen,macro_f1,0.07448107448107448
tcn,cpr,0100000000100,seen,micro_f1,0.36521739130434777
tcn,cpr,0100000000100,unseen,bit_accuracy,0.7538461538461538
tcn,cpr,0100000000100,unseen,exact_match,0.0
tcn,cpr,0100000000100,unseen,macro_f1,0.08058608058608059
tcn,cpr,0100000000100,unseen,micro_f1,0.335042735042735
tcn,cpr,0100000001000,seen,bit_accuracy,0.8307692307692308
tcn,cpr,0100000001000,seen,exact_match,0.0
tcn,cpr,0100000001000,seen,macro_f1,0.09615384615384615
tcn,cpr,0100000001000,seen,micro_f1,0.48829431438127086
tcn,cpr,0100000001000,unseen,bit_accuracy,0.7410256410256411
tcn,cpr,0100000001000,unseen,exact_match,0.0
tcn,cpr,0100000001000,unseen,macro_f1,0.05128205128205129
tcn,cpr,0100000001000,unseen,micro_f1,0.2782608695652174
tcn,cpr,0100000010000,seen,bit_accuracy,0.8461538461538461
tcn,cpr,0100000010000,seen,exact_match,0.0
tcn,cpr,0100000010000,seen,macro_f1,0.08547008547008546
tcn,cpr,0100000010000,seen,micro_f1,0.5277777777777778
tcn,cpr,0100000010000,unseen,bit_accuracy,0.7487179487179487
tcn,cpr,0100000010000,unseen,exact_match,0.0
tcn,cpr,0100000010000,unseen,macro_f1,0.06837606837606837
tcn,cpr,0100000010000,unseen,micro_f1,0.3316091954022989
tcn,cpr,0100000100000,seen,bit_accuracy,0.8717948717948718
tcn,cpr,0100000100000,seen,exact_match,0.06666666666666667
tcn,cpr,0100000100000,seen,macro_f1,0.08547008547008546
tcn,cpr,0100000100000,seen,micro_f1,0.6004273504273504
tcn,cpr,0100000100000,unseen,bit_accuracy,0.8153846153846155
